比赛ID, 时间, 天辉英雄, 夜魇英雄, 天辉是否胜利
5075012105, 2019-10-19 01:19:59, 94,6,121,90,14, 26,74,25,70,81, False
5075011513, 2019-10-19 01:19:29, 42,2,112,50,22, 57,74,7,89,5, True
5075011315, 2019-10-19 01:19:18, 23,68,44,14,40, 11,60,89,84,75, True
5075010915, 2019-10-19 01:19:08, 7,53,72,98,31, 2,82,60,54,62, False
5075010803, 2019-10-19 01:18:57, 2,82,8,20,86, 42,10,53,68,14, True
5075010617, 2019-10-19 01:18:57, 23,41,85,19,22, 106,27,120,1,14, True
5075010509, 2019-10-19 01:18:45, 37,104,15,113,110, 25,75,14,41,39, False
5075010115, 2019-10-19 01:18:12, 11,53,79,37,41, 34,77,22,25,14, False
5075010016, 2019-10-19 01:18:28, 81,121,50,36,14, 6,25,101,104,56, True
5075010015, 2019-10-19 01:18:31, 8,43,3,81,120, 7,25,26,42,9, True
5075009804, 2019-10-19 01:18:12, 41,86,92,18,62, 76,26,74,89,14, False
5075009309, 2019-10-19 01:17:58, 75,43,26,28,63, 7,21,14,93,112, True
5075009208, 2019-10-19 01:17:54, 14,121,100,114,74, 9,86,104,7,21, True
5075009207, 2019-10-19 01:17:49, 105,93,129,104,31, 102,61,85,54,64, True
5075009113, 2019-10-19 01:17:44, 74,4,22,90,104, 9,27,86,28,23, True
5075009014, 2019-10-19 01:17:30, 8,113,98,68,40, 2,47,1,32,26, False
5075008803, 2019-10-19 01:17:33, 17,21,41,97,26, 14,120,25,1,106, True
5075008601, 2019-10-19 01:17:18, 104,121,101,93,26, 45,63,23,83,30, True
5075008600, 2019-10-19 01:17:24, 83,27,9,32,47, 113,21,64,63,60, False
5075007916, 2019-10-19 01:16:47, 27,109,23,121,16, 111,32,65,114,107, True
5075007909, 2019-10-19 01:16:53, 3,52,23,32,72, 17,62,8,51,5, True
5075007907, 2019-10-19 01:16:51, 3,16,54,51,72, 77,104,17,14,64, False
5075007610, 2019-10-19 01:16:37, 21,89,98,90,86, 9,42,102,74,19, True
5075007600, 2019-10-19 01:16:18, 4,63,112,21,14, 7,44,82,87,74, True
5075007208, 2019-10-19 01:16:18, 23,84,25,62,54, 31,41,87,14,104, True
5075007109, 2019-10-19 01:16:14, 129,8,119,84,120, 54,25,64,82,16, False
5075006913, 2019-10-19 01:16:00, 25,26,42,60,83, 21,76,93,86,85, True
5075006815, 2019-10-19 01:15:53, 27,22,4,17,12, 5,129,82,110,93, False
5075006814, 2019-10-19 01:15:52, 60,113,41,5,85, 84,93,74,101,38, True
5075006518, 2019-10-19 01:15:47, 27,2,34,8,86, 13,74,51,93,90, True
5075006514, 2019-10-19 01:15:39, 68,11,29,31,54, 30,16,107,74,6, False
5075006209, 2019-10-19 01:15:27, 6,31,57,47,14, 74,1,21,27,62, False
5075006204, 2019-10-19 01:15:27, 2,74,54,66,88, 41,110,76,23,9, False
5075006117, 2019-10-19 01:15:26, 106,45,9,54,68, 30,14,114,42,112, False
5075006114, 2019-10-19 01:15:28, 19,5,34,97,8, 84,27,41,2,22, False
5075006111, 2019-10-19 01:15:29, 30,98,103,44,107, 81,9,53,22,4, True
5075005102, 2019-10-19 01:14:38, 8,120,14,21,26, 19,22,50,73,25, True
5075005001, 2019-10-19 01:14:37, 74,73,120,102,99, 106,64,41,4,48, True
5075004802, 2019-10-19 01:14:22, 76,64,9,23,8, 86,13,14,101,81, True
5075004706, 2019-10-19 01:14:14, 6,25,87,14,104, 9,20,51,113,54, False
5075004114, 2019-10-19 01:13:53, 68,41,74,14,108, 23,64,9,93,76, True
5075004000, 2019-10-19 01:13:52, 108,14,79,93,22, 41,29,9,86,72, True
5075003909, 2019-10-19 01:13:42, 9,110,84,41,61, 8,23,86,102,26, True
5075003800, 2019-10-19 01:13:37, 104,68,23,83,42, 14,95,76,75,99, True
5075003711, 2019-10-19 01:13:37, 64,22,84,38,8, 120,74,25,26,6, True
5075003514, 2019-10-19 01:13:13, 7,11,8,85,9, 30,45,104,74,12, True
5075003404, 2019-10-19 01:13:17, 46,6,47,22,29, 101,104,30,93,114, True
5075003205, 2019-10-19 01:13:17, 7,89,90,17,101, 76,67,84,28,25, True
5075003100, 2019-10-19 01:13:13, 14,113,120,37,22, 74,18,20,41,5, False
5075002114, 2019-10-19 01:12:03, 120,70,101,81,26, 76,84,30,41,9, True
5075002106, 2019-10-19 01:12:27, 86,22,6,76,99, 64,7,41,34,90, True
5075001616, 2019-10-19 01:11:56, 5,19,112,106,23, 8,75,35,14,22, False
5075001518, 2019-10-19 01:12:02, 101,14,76,64,106, 23,114,16,86,21, False
5075001507, 2019-10-19 01:11:57, 106,20,36,5,1, 32,14,31,96,6, False
5075001418, 2019-10-19 01:11:39, 23,8,4,86,76, 121,106,74,54,16, True
5075001207, 2019-10-19 01:11:43, 36,9,13,8,31, 40,60,75,121,25, True
5075001012, 2019-10-19 01:11:33, 85,9,22,16,42, 14,8,26,13,74, True
5075000910, 2019-10-19 01:11:33, 14,110,76,89,21, 5,120,119,23,69, True
5075000904, 2019-10-19 01:11:25, 16,120,5,114,22, 87,39,25,14,8, True
5075000802, 2019-10-19 01:11:27, 60,37,1,17,25, 21,91,6,7,11, True
5075000515, 2019-10-19 01:11:13, 121,14,7,74,93, 110,39,68,1,26, True
5075000406, 2019-10-19 01:11:11, 98,104,81,110,101, 34,14,45,22,93, True
5075000209, 2019-10-19 01:11:02, 21,64,72,86,74, 10,7,25,15,23, True
5074999700, 2019-10-19 01:10:42, 15,7,93,9,60, 14,8,121,23,3, True
5074999411, 2019-10-19 01:10:21, 21,104,86,90,41, 31,54,75,34,84, True
5074999304, 2019-10-19 01:10:22, 30,114,63,17,9, 84,11,44,97,14, True
5074999202, 2019-10-19 01:10:12, 110,84,21,93,74, 71,6,5,59,14, False
5074998702, 2019-10-19 01:09:53, 44,37,16,76,9, 25,106,102,54,26, True
5074998216, 2019-10-19 01:09:32, 35,108,110,19,67, 14,26,86,60,93, False
5074997702, 2019-10-19 01:09:07, 28,27,74,41,56, 30,8,9,120,23, False
5074997608, 2019-10-19 01:08:27, 114,2,26,14,6, 72,86,79,28,104, True
5074996914, 2019-10-19 01:08:32, 25,77,52,28,121, 22,5,16,51,54, True
5074996713, 2019-10-19 01:08:17, 43,6,48,120,26, 69,90,84,74,72, True
5074996504, 2019-10-19 01:08:17, 16,40,104,86,74, 5,1,14,2,101, False
5074996417, 2019-10-19 01:08:07, 1,101,13,2,26, 105,6,99,106,87, False
5074995807, 2019-10-19 01:07:42, 104,119,27,41,101, 110,114,9,11,100, True
5074995603, 2019-10-19 01:07:33, 41,112,14,68,119, 38,9,7,3,10, False
5074995119, 2019-10-19 01:07:11, 86,72,25,31,7, 101,21,41,34,14, False
5074995111, 2019-10-19 01:07:07, 108,67,68,75,74, 86,25,21,6,102, True
5074995018, 2019-10-19 01:07:07, 114,17,14,7,25, 23,44,119,62,106, False
5074994600, 2019-10-19 01:06:47, 7,10,23,102,113, 84,82,14,41,25, False
5074994515, 2019-10-19 01:06:42, 14,10,84,15,7, 25,20,2,54,11, True
5074994312, 2019-10-19 01:06:37, 114,48,74,37,120, 4,28,5,8,14, True
5074994307, 2019-10-19 01:06:27, 87,44,120,3,97, 25,8,74,104,5, True
5074994203, 2019-10-19 01:06:32, 38,14,6,64,86, 121,79,16,89,106, False
5074994100, 2019-10-19 01:06:17, 23,32,26,8,107, 111,110,54,114,57, False
5074993909, 2019-10-19 01:06:07, 67,22,23,66,60, 70,79,30,34,14, False
5074993419, 2019-10-19 01:05:52, 74,101,16,86,93, 69,9,44,47,64, True
5074993301, 2019-10-19 01:05:47, 120,100,64,74,41, 93,90,52,107,33, True
5074993018, 2019-10-19 01:05:36, 106,27,97,8,9, 85,60,86,6,17, True
5074993009, 2019-10-19 01:05:27, 120,119,41,102,34, 7,5,42,23,9, True
5074992401, 2019-10-19 01:05:07, 66,72,60,7,101, 31,26,45,57,67, True
5074992308, 2019-10-19 01:05:07, 23,98,9,41,27, 97,59,93,26,83, True
5074992305, 2019-10-19 01:04:57, 96,22,8,27,74, 42,9,21,19,17, True
5074992210, 2019-10-19 01:05:01, 50,59,111,52,34, 64,47,96,25,54, False
5074992102, 2019-10-19 01:04:57, 74,87,28,56,37, 50,11,60,41,86, False
5074991700, 2019-10-19 01:04:41, 22,13,4,108,25, 101,88,21,1,79, True
5074991506, 2019-10-19 01:04:21, 9,2,50,82,54, 86,41,104,84,35, True
5074991410, 2019-10-19 01:04:27, 74,7,93,79,16, 5,14,13,41,99, True
5074991107, 2019-10-19 01:04:12, 32,84,21,11,83, 16,72,74,9,25, True
5074990908, 2019-10-19 01:03:42, 22,106,98,50,93, 114,86,2,42,37, True
5074990716, 2019-10-19 01:03:53, 73,90,23,44,26, 31,16,76,1,75, True
