比赛ID, 时间, 天辉英雄, 夜魇英雄, 天辉是否胜利
5086027812, 2019-10-26 18:55:17, 76,14,31,6,121, 51,44,36,19,52, True
5086027712, 2019-10-26 18:55:17, 6,21,59,14,84, 22,106,79,25,60, False
5086027608, 2019-10-26 18:55:12, 52,11,32,90,23, 51,4,76,26,31, False
5086027214, 2019-10-26 18:54:37, 70,17,29,86,12, 9,11,6,108,30, True
5086027016, 2019-10-26 18:54:42, 96,41,22,64,23, 9,104,44,61,84, False
5086026902, 2019-10-26 18:54:27, 121,7,59,41,45, 72,60,5,46,22, False
5086026803, 2019-10-26 18:54:26, 31,46,56,41,85, 75,30,93,47,120, False
5086026718, 2019-10-26 18:54:32, 18,45,13,86,85, 26,73,1,129,79, False
5086026708, 2019-10-26 18:54:31, 7,62,30,11,8, 37,72,4,85,109, True
5086026404, 2019-10-26 18:54:12, 90,8,97,9,79, 1,45,102,50,16, False
5086026010, 2019-10-26 18:53:46, 85,101,2,6,86, 45,84,90,44,21, False
5086026007, 2019-10-26 18:53:56, 52,106,121,129,48, 36,65,27,54,7, True
5086025718, 2019-10-26 18:53:37, 7,23,8,97,64, 14,5,93,21,86, True
5086025515, 2019-10-26 18:53:32, 114,97,86,14,26, 112,98,13,62,56, False
5086025415, 2019-10-26 18:53:32, 86,66,120,72,74, 60,109,90,27,14, True
5086025317, 2019-10-26 18:53:27, 48,75,26,99,82, 30,21,93,86,109, False
5086025007, 2019-10-26 18:53:02, 23,8,9,20,19, 51,4,76,55,5, True
5086024908, 2019-10-26 18:53:07, 72,9,99,11,71, 60,41,45,114,26, True
5086024211, 2019-10-26 18:52:26, 52,23,112,72,91, 86,39,104,84,81, True
5086024210, 2019-10-26 18:52:22, 69,86,81,85,34, 40,5,12,19,62, False
5086023510, 2019-10-26 18:51:36, 121,8,101,2,15, 90,61,48,16,54, False
5086023202, 2019-10-26 18:51:27, 4,87,121,78,59, 32,119,52,106,60, False
5086023201, 2019-10-26 18:51:31, 54,112,129,101,9, 34,26,79,48,120, False
5086022805, 2019-10-26 18:51:26, 16,5,76,6,9, 41,34,32,64,57, False
5086022500, 2019-10-26 18:51:11, 7,114,26,10,25, 64,100,28,54,76, False
5086022312, 2019-10-26 18:50:32, 45,14,86,72,108, 35,46,112,7,62, False
5086021810, 2019-10-26 18:50:32, 41,84,7,45,14, 104,93,90,76,87, True
5086021715, 2019-10-26 18:50:32, 10,9,120,18,26, 31,41,7,76,48, True
5086021712, 2019-10-26 18:50:36, 10,71,29,74,50, 105,77,82,111,75, False
5086021619, 2019-10-26 18:50:31, 2,108,76,72,27, 51,98,9,50,62, True
5086021206, 2019-10-26 18:50:07, 64,32,44,21,79, 52,86,26,104,41, True
5086021201, 2019-10-26 18:50:12, 77,104,8,20,76, 34,2,72,86,84, True
5086021003, 2019-10-26 18:50:06, 106,86,8,60,84, 101,6,9,4,17, False
5086020912, 2019-10-26 18:49:51, 101,14,8,66,2, 74,40,6,75,16, False
5086020905, 2019-10-26 18:49:35, 40,18,60,86,22, 113,14,62,29,21, False
5086020902, 2019-10-26 18:49:52, 10,110,54,87,7, 17,31,16,86,8, False
5086020819, 2019-10-26 18:49:56, 34,41,19,48,79, 16,44,9,97,25, True
5086020807, 2019-10-26 18:49:51, 75,8,86,7,2, 79,9,12,14,38, False
5086020616, 2019-10-26 18:49:41, 27,129,52,106,25, 87,14,76,21,41, False
5086020504, 2019-10-26 18:49:32, 7,101,11,74,87, 25,10,98,46,64, True
5086020502, 2019-10-26 18:49:41, 39,40,9,112,4, 26,18,94,98,86, True
5086020407, 2019-10-26 18:49:26, 121,14,48,90,6, 5,114,86,8,57, True
5086020018, 2019-10-26 18:49:12, 102,16,39,86,48, 72,9,106,119,114, True
5086020016, 2019-10-26 18:49:17, 22,76,85,4,7, 90,86,47,16,41, True
5086019913, 2019-10-26 18:49:12, 48,110,32,86,76, 102,25,42,31,74, False
5086019614, 2019-10-26 18:48:48, 67,21,37,25,74, 16,119,23,86,4, False
5086019314, 2019-10-26 18:48:46, 5,41,101,14,85, 19,7,119,42,34, True
5086019310, 2019-10-26 18:48:41, 12,52,83,87,70, 7,64,41,74,23, False
5086019217, 2019-10-26 18:48:41, 21,41,28,16,75, 7,101,25,74,93, False
5086019108, 2019-10-26 18:48:25, 41,53,9,21,101, 44,17,5,14,7, False
5086018815, 2019-10-26 18:48:18, 77,47,34,85,83, 73,97,48,106,9, True
5086018507, 2019-10-26 18:48:01, 96,77,68,86,82, 31,4,12,121,74, True
5086018500, 2019-10-26 18:48:07, 5,7,129,28,22, 83,76,32,9,93, False
5086018001, 2019-10-26 18:47:41, 96,22,83,110,93, 64,23,18,119,73, False
5086017616, 2019-10-26 18:47:22, 61,10,120,7,112, 5,19,93,49,21, False
