比赛ID, 时间, 天辉英雄, 夜魇英雄, 天辉是否胜利
5073510405, 2019-10-18 00:01:06, 82,14,54,110,26, 21,23,68,104,9, True
5073510018, 2019-10-18 00:00:46, 94,76,96,21,86, 53,26,54,11,14, True
5073510015, 2019-10-18 00:00:26, 9,46,3,104,90, 26,70,5,84,74, False
5073510006, 2019-10-18 00:00:52, 68,26,43,4,23, 14,67,9,75,99, False
5073509917, 2019-10-18 00:00:45, 87,27,9,14,56, 114,22,21,120,85, False
5073509901, 2019-10-18 00:00:42, 82,114,78,101,27, 110,14,37,93,74, False
5073509513, 2019-10-18 00:00:27, 16,1,74,5,45, 36,101,114,54,26, True
5073508701, 2019-10-17 23:59:51, 19,12,50,18,69, 6,83,21,2,46, False
5073508700, 2019-10-17 23:59:51, 23,54,30,14,86, 84,9,51,93,25, False
5073508518, 2019-10-17 23:59:40, 48,90,23,19,35, 7,34,16,47,26, False
5073508416, 2019-10-17 23:59:32, 60,79,9,6,17, 87,34,8,102,32, True
5073508302, 2019-10-17 23:59:32, 51,85,39,25,54, 58,64,41,74,70, True
5073508016, 2019-10-17 23:59:16, 51,45,74,10,85, 7,25,5,106,119, True
5073507904, 2019-10-17 23:59:12, 95,110,7,39,14, 74,71,64,98,54, False
5073507810, 2019-10-17 23:59:11, 16,121,76,9,41, 1,26,39,19,31, True
5073507806, 2019-10-17 23:59:01, 74,99,111,41,30, 42,7,23,51,62, False
5073507509, 2019-10-17 23:58:56, 25,44,64,17,84, 9,83,10,16,22, False
5073507308, 2019-10-17 23:58:36, 14,7,74,64,72, 2,34,20,67,9, True
5073507305, 2019-10-17 23:58:46, 106,4,83,16,27, 102,86,64,23,93, True
5073507117, 2019-10-17 23:58:10, 86,102,50,104,72, 42,83,16,110,21, True
5073507108, 2019-10-17 23:58:30, 97,25,23,106,22, 74,5,77,75,19, True
5073507010, 2019-10-17 23:58:35, 14,76,111,68,93, 102,7,19,119,54, False
5073506819, 2019-10-17 23:58:05, 26,1,74,75,16, 87,51,67,25,17, False
5073506802, 2019-10-17 23:58:22, 102,11,93,14,86, 114,36,121,29,30, False
5073506705, 2019-10-17 23:58:21, 85,26,17,41,7, 110,6,59,86,96, False
5073506114, 2019-10-17 23:57:46, 111,121,82,120,89, 77,106,27,9,56, True
5073505906, 2019-10-17 23:57:30, 18,9,52,27,7, 104,5,1,11,74, False
5073505618, 2019-10-17 23:57:31, 64,9,76,104,44, 102,7,72,5,45, True
5073505011, 2019-10-17 23:57:01, 76,104,9,114,85, 16,42,74,19,30, True
5073504518, 2019-10-17 23:56:01, 51,1,74,99,5, 107,53,114,30,101, False
5073503916, 2019-10-17 23:56:05, 89,5,23,79,120, 85,6,14,86,74, False
5073503915, 2019-10-17 23:56:15, 14,101,12,104,75, 9,8,74,84,50, True
5073503807, 2019-10-17 23:56:10, 54,16,22,76,111, 2,121,112,1,17, True
5073503701, 2019-10-17 23:55:55, 106,62,58,31,34, 42,87,23,74,14, False
5073503512, 2019-10-17 23:55:51, 7,10,16,37,76, 22,4,97,106,3, False
5073503410, 2019-10-17 23:55:50, 9,46,106,98,71, 72,121,84,81,101, False
5073503115, 2019-10-17 23:55:36, 34,104,25,63,111, 2,72,90,9,17, True
5073503113, 2019-10-17 23:55:05, 46,44,30,31,96, 8,26,104,74,71, False
5073503015, 2019-10-17 23:55:32, 82,48,86,7,50, 74,105,5,104,41, True
5073502814, 2019-10-17 23:55:06, 44,9,79,36,82, 120,11,37,54,86, True
5073502813, 2019-10-17 23:55:21, 10,74,112,121,7, 54,75,64,26,51, True
5073502604, 2019-10-17 23:54:51, 99,106,5,19,72, 8,84,74,75,2, False
5073502602, 2019-10-17 23:55:06, 121,102,27,8,106, 104,49,21,40,109, True
5073502311, 2019-10-17 23:54:56, 106,1,60,84,26, 18,103,22,13,16, False
5073501708, 2019-10-17 23:54:20, 63,36,25,57,6, 2,12,47,30,104, False
5073501500, 2019-10-17 23:54:16, 96,54,5,76,56, 85,19,25,59,98, True
5073501411, 2019-10-17 23:53:52, 51,20,85,93,81, 74,8,27,14,71, True
5073501301, 2019-10-17 23:54:06, 73,9,29,7,26, 5,74,22,14,93, False
5073500709, 2019-10-17 23:53:45, 104,103,119,1,39, 14,40,41,21,62, True
5073500707, 2019-10-17 23:53:45, 26,86,22,42,81, 39,99,14,28,64, True
5073500617, 2019-10-17 23:53:21, 90,9,7,10,74, 12,87,129,76,19, True
5073500108, 2019-10-17 23:53:16, 53,1,7,22,9, 14,67,25,121,17, True
5073500014, 2019-10-17 23:53:16, 90,67,17,99,52, 26,2,25,32,70, False
5073499915, 2019-10-17 23:53:11, 21,48,90,2,75, 102,59,57,74,22, True
5073499612, 2019-10-17 23:52:45, 19,22,14,45,41, 90,15,42,96,107, False
5073499516, 2019-10-17 23:52:26, 1,14,11,102,62, 84,26,114,47,119, False
5073499101, 2019-10-17 23:52:16, 99,68,59,6,84, 120,27,74,8,25, False
5073498719, 2019-10-17 23:52:15, 12,52,14,112,16, 76,9,41,102,64, False
5073498604, 2019-10-17 23:52:10, 76,102,8,31,101, 104,85,7,10,45, True
5073498506, 2019-10-17 23:52:05, 29,22,74,114,97, 68,108,76,31,8, True
5073498418, 2019-10-17 23:51:55, 96,54,22,79,87, 60,86,40,95,17, False
5073498416, 2019-10-17 23:51:55, 72,2,25,76,79, 5,91,42,13,40, True
5073498415, 2019-10-17 23:52:00, 37,34,4,2,25, 57,28,93,19,17, False
5073497909, 2019-10-17 23:51:41, 62,21,17,1,30, 87,120,86,93,39, False
5073497800, 2019-10-17 23:51:20, 12,25,37,9,23, 36,91,101,7,102, True
5073497717, 2019-10-17 23:51:20, 70,121,22,76,7, 3,14,2,1,23, True
5073497603, 2019-10-17 23:51:10, 84,91,72,70,2, 61,85,96,25,12, True
5073497601, 2019-10-17 23:51:06, 31,99,41,35,23, 44,2,94,13,37, True
5073496917, 2019-10-17 23:50:40, 36,29,9,83,67, 76,14,40,5,81, True
5073496900, 2019-10-17 23:50:50, 72,74,17,99,28, 84,104,112,101,41, False
5073496803, 2019-10-17 23:50:46, 93,11,7,14,108, 26,23,74,84,8, False
5073496603, 2019-10-17 23:50:36, 82,113,5,50,38, 64,14,104,101,67, False
5073496402, 2019-10-17 23:50:30, 23,102,35,45,103, 101,6,61,14,84, True
5073496209, 2019-10-17 23:50:25, 86,19,9,54,84, 3,23,67,25,16, False
5073496118, 2019-10-17 23:50:15, 13,27,60,19,114, 45,52,7,74,10, True
5073496111, 2019-10-17 23:50:15, 120,74,9,93,5, 110,79,60,72,39, False
5073496102, 2019-10-17 23:50:16, 31,72,119,41,75, 16,8,26,2,22, False
5073495717, 2019-10-17 23:49:56, 90,106,42,62,22, 129,59,9,41,75, False
5073495300, 2019-10-17 23:49:35, 21,76,64,44,83, 113,79,48,57,26, False
5073494719, 2019-10-17 23:49:12, 102,72,98,19,74, 2,76,3,8,86, True
5073494602, 2019-10-17 23:49:06, 25,95,50,47,14, 86,109,21,28,5, False
